	ID_jogador	Apelido	ClubeID	PosicaoID	Ano	abrev_clube	nome_clube	posicao
824	73957	Ewerton Páscoa 	292	4	2014	SPO	Sport	MEI
825	73957	Ewerton Páscoa 	292	4	2014	SPT	Sport	MEI
826	38021	Wendel	292	4	2014	SPO	Sport	MEI
827	38021	Wendel	292	4	2014	SPT	Sport	MEI
828	68834	Rithely	292	4	2014	SPO	Sport	MEI
829	68834	Rithely	292	4	2014	SPT	Sport	MEI
830	68911	Diego Souza	292	4	2014	SPO	Sport	MEI
831	68911	Diego Souza	292	4	2014	SPT	Sport	MEI
832	87743	Léo	292	4	2014	SPO	Sport	MEI
833	87743	Léo	292	4	2014	SPT	Sport	MEI
834	82647	Régis	292	4	2014	SPO	Sport	MEI
835	82647	Régis	292	4	2014	SPT	Sport	MEI
836	38369	Ibson	292	4	2014	SPO	Sport	MEI
837	38369	Ibson	292	4	2014	SPT	Sport	MEI
838	51985	Anderson Pedra	292	4	2014	SPO	Sport	MEI
839	51985	Anderson Pedra	292	4	2014	SPT	Sport	MEI
840	81952	Willian	292	4	2014	SPO	Sport	MEI
841	81952	Willian	292	4	2014	SPT	Sport	MEI
842	87742	Neto	292	4	2014	SPO	Sport	MEI
843	87742	Neto	292	4	2014	SPT	Sport	MEI
844	44857	Naldinho	292	4	2014	SPO	Sport	MEI
845	44857	Naldinho	292	4	2014	SPT	Sport	MEI
846	84188	Welton	292	4	2014	SPO	Sport	MEI
847	84188	Welton	292	4	2014	SPT	Sport	MEI
848	77567	Zé Mário	292	4	2014	SPO	Sport	MEI
849	77567	Zé Mário	292	4	2014	SPT	Sport	MEI
850	71042	Augusto	292	4	2014	SPO	Sport	MEI
851	71042	Augusto	292	4	2014	SPT	Sport	MEI
852	85149	Ronaldo	292	4	2014	SPO	Sport	MEI
853	85149	Ronaldo	292	4	2014	SPT	Sport	MEI
854	89466	Horácio	292	4	2014	SPO	Sport	MEI
855	89466	Horácio	292	4	2014	SPT	Sport	MEI
856	38579	Rodrigo Mancha	292	4	2014	SPO	Sport	MEI
857	38579	Rodrigo Mancha	292	4	2014	SPT	Sport	MEI
858	42540	Bileu	292	4	2014	SPO	Sport	MEI
859	42540	Bileu	292	4	2014	SPT	Sport	MEI
860	88671	Guilherme	292	4	2014	SPO	Sport	MEI
861	88671	Guilherme	292	4	2014	SPT	Sport	MEI
862	73051	Robert Flores	292	4	2014	SPO	Sport	MEI
863	73051	Robert Flores	292	4	2014	SPT	Sport	MEI
864	60822	Renan Oliveira	292	4	2014	SPO	Sport	MEI
865	60822	Renan Oliveira	292	4	2014	SPT	Sport	MEI
866	38986	Aílton	292	4	2014	SPO	Sport	MEI
867	38986	Aílton	292	4	2014	SPT	Sport	MEI
868	86519	Everton Felipe	292	4	2014	SPO	Sport	MEI
869	86519	Everton Felipe	292	4	2014	SPT	Sport	MEI
870	68911	Diego Souza	292	4	2015	SPO	Sport	MEI
871	68911	Diego Souza	292	4	2015	SPT	Sport	MEI
872	68834	Rithely	292	4	2015	SPO	Sport	MEI
873	68834	Rithely	292	4	2015	SPT	Sport	MEI
874	74140	Élber	292	4	2015	SPO	Sport	MEI
875	74140	Élber	292	4	2015	SPT	Sport	MEI
876	84382	Danilo	292	4	2015	SPO	Sport	MEI
877	84382	Danilo	292	4	2015	SPT	Sport	MEI
878	38021	Wendel	292	4	2015	SPO	Sport	MEI
879	38021	Wendel	292	4	2015	SPT	Sport	MEI
880	80944	Marlone	292	4	2015	SPO	Sport	MEI
881	80944	Marlone	292	4	2015	SPT	Sport	MEI
882	81952	Willian	292	4	2015	SPO	Sport	MEI
883	81952	Willian	292	4	2015	SPT	Sport	MEI
884	82647	Régis	292	4	2015	SPO	Sport	MEI
885	82647	Régis	292	4	2015	SPT	Sport	MEI
886	38579	Rodrigo Mancha	292	4	2015	SPO	Sport	MEI
887	38579	Rodrigo Mancha	292	4	2015	SPT	Sport	MEI
888	44857	Naldinho	292	4	2015	SPO	Sport	MEI
889	44857	Naldinho	292	4	2015	SPT	Sport	MEI
890	85149	Ronaldo	292	4	2015	SPO	Sport	MEI
891	85149	Ronaldo	292	4	2015	SPT	Sport	MEI
892	89466	Horácio	292	4	2015	SPO	Sport	MEI
893	89466	Horácio	292	4	2015	SPT	Sport	MEI
894	87742	Neto	292	4	2015	SPO	Sport	MEI
895	87742	Neto	292	4	2015	SPT	Sport	MEI
896	82634	Matheus Galdezani	292	4	2015	SPO	Sport	MEI
897	82634	Matheus Galdezani	292	4	2015	SPT	Sport	MEI
898	93282	Fabio	292	4	2015	SPO	Sport	MEI
899	93282	Fabio	292	4	2015	SPT	Sport	MEI
900	89466	Horácio	292	4	2016	SPO	Sport	MEI
901	89466	Horácio	292	4	2016	SPT	Sport	MEI
902	87742	Neto Moura	292	4	2016	SPO	Sport	MEI
903	87742	Neto Moura	292	4	2016	SPT	Sport	MEI
904	68834	Rithely	292	4	2016	SPO	Sport	MEI
905	68834	Rithely	292	4	2016	SPT	Sport	MEI
906	72717	Clayton	292	4	2016	SPO	Sport	MEI
907	72717	Clayton	292	4	2016	SPT	Sport	MEI
908	74060	Luiz Antonio 	292	4	2016	SPO	Sport	MEI
909	74060	Luiz Antonio 	292	4	2016	SPT	Sport	MEI
910	68911	Diego Souza	292	4	2016	SPO	Sport	MEI
911	68911	Diego Souza	292	4	2016	SPT	Sport	MEI
912	69343	Mark González	292	4	2016	SPO	Sport	MEI
913	69343	Mark González	292	4	2016	SPT	Sport	MEI
914	94445	Juninho	292	4	2016	SPO	Sport	MEI
915	94445	Juninho	292	4	2016	SPT	Sport	MEI
916	95539	Fabrício	292	4	2016	SPO	Sport	MEI
917	95539	Fabrício	292	4	2016	SPT	Sport	MEI
918	50454	Serginho	292	4	2016	SPO	Sport	MEI
919	50454	Serginho	292	4	2016	SPT	Sport	MEI
920	38579	Rodrigo Mancha	292	4	2016	SPO	Sport	MEI
921	38579	Rodrigo Mancha	292	4	2016	SPT	Sport	MEI
922	86519	Everton Felipe	292	4	2016	SPO	Sport	MEI
923	86519	Everton Felipe	292	4	2016	SPT	Sport	MEI
924	85040	Gabriel Xavier	292	4	2016	SPO	Sport	MEI
925	85040	Gabriel Xavier	292	4	2016	SPT	Sport	MEI
926	85149	Ronaldo	292	4	2016	SPO	Sport	MEI
927	85149	Ronaldo	292	4	2016	SPT	Sport	MEI
928	93282	Fábio	292	4	2016	SPO	Sport	MEI
929	93282	Fábio	292	4	2016	SPT	Sport	MEI
930	69047	Paulo Roberto	292	4	2016	SPO	Sport	MEI
931	69047	Paulo Roberto	292	4	2016	SPT	Sport	MEI
932	96633	Pablo	292	4	2016	SPO	Sport	MEI
933	96633	Pablo	292	4	2016	SPT	Sport	MEI
934	50421	Wesley	292	4	2017	SPO	Sport	MEI
935	50421	Wesley	292	4	2017	SPT	Sport	MEI
936	68834	Rithely	292	4	2017	SPO	Sport	MEI
937	68834	Rithely	292	4	2017	SPT	Sport	MEI
938	68910	Anselmo	292	4	2017	SPO	Sport	MEI
939	68910	Anselmo	292	4	2017	SPT	Sport	MEI
940	68911	Diego Souza	292	4	2017	SPO	Sport	MEI
941	68911	Diego Souza	292	4	2017	SPT	Sport	MEI
942	77551	Thomás	292	4	2017	SPO	Sport	MEI
943	77551	Thomás	292	4	2017	SPT	Sport	MEI
944	83433	Patrick	292	4	2017	SPO	Sport	MEI
945	83433	Patrick	292	4	2017	SPT	Sport	MEI
946	85149	Ronaldo	292	4	2017	SPO	Sport	MEI
947	85149	Ronaldo	292	4	2017	SPT	Sport	MEI
948	86519	Everton Felipe	292	4	2017	SPO	Sport	MEI
949	86519	Everton Felipe	292	4	2017	SPT	Sport	MEI
950	86935	Rodrigo	292	4	2017	SPO	Sport	MEI
951	86935	Rodrigo	292	4	2017	SPT	Sport	MEI
952	87742	Neto Moura	292	4	2017	SPO	Sport	MEI
953	87742	Neto Moura	292	4	2017	SPT	Sport	MEI
954	94144	Thallyson	292	4	2017	SPO	Sport	MEI
955	94144	Thallyson	292	4	2017	SPT	Sport	MEI
956	95288	Bruno Xavier	292	4	2017	SPO	Sport	MEI
957	95288	Bruno Xavier	292	4	2017	SPT	Sport	MEI
958	95539	Fabrício	292	4	2017	SPO	Sport	MEI
959	95539	Fabrício	292	4	2017	SPT	Sport	MEI
960	99033	João Victor	292	4	2017	SPO	Sport	MEI
961	99033	João Victor	292	4	2017	SPT	Sport	MEI
962	99257	João Erick	292	4	2017	SPO	Sport	MEI
963	99257	João Erick	292	4	2017	SPT	Sport	MEI
964	99258	Matheus Bezerra	292	4	2017	SPO	Sport	MEI
965	99258	Matheus Bezerra	292	4	2017	SPT	Sport	MEI
966	99356	Vinícius	292	4	2017	SPO	Sport	MEI
967	99356	Vinícius	292	4	2017	SPT	Sport	MEI
968	38919	Kaká	276	4	2014	SAO	São Paulo	MEI
970	38196	Maicon	276	4	2014	SAO	São Paulo	MEI
972	38064	Denilson	276	4	2014	SAO	São Paulo	MEI
974	62977	Paulo Henrique Ganso	276	4	2014	SAO	São Paulo	MEI
976	86841	Boschilia	276	4	2014	SAO	São Paulo	MEI
978	60803	Souza	276	4	2014	SAO	São Paulo	MEI
980	84674	Lucas Evangelista	276	4	2014	SAO	São Paulo	MEI
982	77777	João Schmidt 	276	4	2014	SAO	São Paulo	MEI
984	50324	Hudson	276	4	2014	SAO	São Paulo	MEI
986	68922	Fabrício	276	4	2014	SAO	São Paulo	MEI
988	73673	Cañete	276	4	2014	SAO	São Paulo	MEI
990	62977	Ganso	276	4	2015	SAO	São Paulo	MEI
992	60803	Souza	276	4	2015	SAO	São Paulo	MEI
994	37607	Michel Bastos	276	4	2015	SAO	São Paulo	MEI
996	38064	Denilson	276	4	2015	SAO	São Paulo	MEI
998	50421	Wesley	276	4	2015	SAO	São Paulo	MEI
1000	73800	Rodrigo Caio	276	4	2015	SAO	São Paulo	MEI
1002	86841	Boschilia	276	4	2015	SAO	São Paulo	MEI
1004	85629	Daniel	276	4	2015	SAO	São Paulo	MEI
1006	50324	Hudson	276	4	2015	SAO	São Paulo	MEI
1008	71123	Thiago Mendes	276	4	2015	SAO	São Paulo	MEI
1010	77777	João Schmidt 	276	4	2015	SAO	São Paulo	MEI
1012	85297	Guisao 	276	4	2015	SAO	São Paulo	MEI
1014	92604	Jeferson	276	4	2015	SAO	São Paulo	MEI
1016	95659	Artur	276	4	2016	SAO	São Paulo	MEI
1018	71123	Thiago Mendes	276	4	2016	SAO	São Paulo	MEI
1020	37607	Michel Bastos	276	4	2016	SAO	São Paulo	MEI
1022	77777	João Schmidt 	276	4	2016	SAO	São Paulo	MEI
1024	95637	Banguelê	276	4	2016	SAO	São Paulo	MEI
1026	94931	Lucas Fernandes	276	4	2016	SAO	São Paulo	MEI
1028	50324	Hudson	276	4	2016	SAO	São Paulo	MEI
1030	50421	Wesley	276	4	2016	SAO	São Paulo	MEI
1032	62977	Ganso	276	4	2016	SAO	São Paulo	MEI
1034	62129	Wellington	276	4	2016	SAO	São Paulo	MEI
1036	85629	Daniel	276	4	2016	SAO	São Paulo	MEI
1038	82627	Luiz Araújo	276	4	2016	SAO	São Paulo	MEI
1040	70958	Jean Carlos	276	4	2016	SAO	São Paulo	MEI
1042	37851	Maicosuel	276	4	2017	SAO	São Paulo	MEI
1044	38648	Hernanes	276	4	2017	SAO	São Paulo	MEI
1046	63422	Jucilei	276	4	2017	SAO	São Paulo	MEI
1048	71123	Thiago Mendes	276	4	2017	SAO	São Paulo	MEI
1050	77777	João Schmidt 	276	4	2017	SAO	São Paulo	MEI
1052	78891	Petros	276	4	2017	SAO	São Paulo	MEI
1054	79041	Thomaz	276	4	2017	SAO	São Paulo	MEI
1056	82411	Cueva	276	4	2017	SAO	São Paulo	MEI
1058	83266	Marcos Guilherme 	276	4	2017	SAO	São Paulo	MEI
1060	94857	Jonatan Gomez	276	4	2017	SAO	São Paulo	MEI
1062	94931	Lucas Fernandes	276	4	2017	SAO	São Paulo	MEI
1064	95660	Araruna	276	4	2017	SAO	São Paulo	MEI
1066	97520	Shaylon	276	4	2017	SAO	São Paulo	MEI
1068	99424	Éder Militão	276	4	2017	SAO	São Paulo	MEI
1070	100084	Igor	276	4	2017	SAO	São Paulo	MEI
1072	100085	Pedro Augusto	276	4	2017	SAO	São Paulo	MEI
1074	100761	Liziero	276	4	2017	SAO	São Paulo	MEI
1076	100763	Gabriel	276	4	2017	SAO	São Paulo	MEI
1078	37694	Henrique	283	4	2014	CRU	Cruzeiro	MEI
1080	79701	Lucas Silva	283	4	2014	CRU	Cruzeiro	MEI
1082	38921	Júlio Baptista	283	4	2014	CRU	Cruzeiro	MEI
1084	81845	Alisson	283	4	2014	CRU	Cruzeiro	MEI
1086	51772	Éverton Ribeiro	283	4	2014	CRU	Cruzeiro	MEI
1088	87401	Eurico	283	4	2014	CRU	Cruzeiro	MEI
1090	38573	Nilton	283	4	2014	CRU	Cruzeiro	MEI
1092	68833	Ricardo Goulart	283	4	2014	CRU	Cruzeiro	MEI
1094	80944	Marlone	283	4	2014	CRU	Cruzeiro	MEI
1096	37794	Tinga	283	4	2014	CRU	Cruzeiro	MEI
1098	63058	Willian Farias	283	4	2014	CRU	Cruzeiro	MEI
1100	50382	Charles	283	4	2014	CRU	Cruzeiro	MEI
1102	89924	Bruno	283	4	2014	CRU	Cruzeiro	MEI
1104	87863	De Arrascaeta	283	4	2015	CRU	Cruzeiro	MEI
1106	54424	Willians	283	4	2015	CRU	Cruzeiro	MEI
1108	37694	Henrique	283	4	2015	CRU	Cruzeiro	MEI
1110	38921	Júlio Baptista	283	4	2015	CRU	Cruzeiro	MEI
1112	69099	Seymour	283	4	2015	CRU	Cruzeiro	MEI
1114	50382	Charles	283	4	2015	CRU	Cruzeiro	MEI
1116	85040	Gabriel Xavier	283	4	2015	CRU	Cruzeiro	MEI
1118	63058	Willian Farias	283	4	2015	CRU	Cruzeiro	MEI
1120	73721	Marcos Vinícius	283	4	2015	CRU	Cruzeiro	MEI
1122	87401	Eurico	283	4	2015	CRU	Cruzeiro	MEI
1124	89924	Bruno Edgar	283	4	2015	CRU	Cruzeiro	MEI
1126	80363	Ariel Cabral	283	4	2015	CRU	Cruzeiro	MEI
1128	72007	Uillian Correia	283	4	2015	CRU	Cruzeiro	MEI
1130	90259	Luiz Fernando	283	4	2015	CRU	Cruzeiro	MEI
1132	90535	Alex	283	4	2016	CRU	Cruzeiro	MEI
1134	87860	Federico Gino	283	4	2016	CRU	Cruzeiro	MEI
1136	87863	Arrascaeta	283	4	2016	CRU	Cruzeiro	MEI
1138	89924	Bruno Ramires	283	4	2016	CRU	Cruzeiro	MEI
1140	81776	Bruno Nazário	283	4	2016	CRU	Cruzeiro	MEI
1142	37694	Henrique	283	4	2016	CRU	Cruzeiro	MEI
1144	74140	Élber	283	4	2016	CRU	Cruzeiro	MEI
1146	38421	Rafinha	283	4	2016	CRU	Cruzeiro	MEI
1148	80363	Ariel Cabral	283	4	2016	CRU	Cruzeiro	MEI
1150	62104	Robinho	283	4	2016	CRU	Cruzeiro	MEI
1152	86797	Raniel	283	4	2016	CRU	Cruzeiro	MEI
1154	73721	Marcos Vinícius	283	4	2016	CRU	Cruzeiro	MEI
1156	84558	Lucas Romero	283	4	2016	CRU	Cruzeiro	MEI
1158	38064	Denilson	283	4	2016	CRU	Cruzeiro	MEI
1160	37694	Henrique	283	4	2017	CRU	Cruzeiro	MEI
1162	38277	Thiago Neves	283	4	2017	CRU	Cruzeiro	MEI
1164	38421	Rafinha	283	4	2017	CRU	Cruzeiro	MEI
1166	50324	Hudson	283	4	2017	CRU	Cruzeiro	MEI
1168	54424	Willians	283	4	2017	CRU	Cruzeiro	MEI
1170	62104	Robinho	283	4	2017	CRU	Cruzeiro	MEI
1172	74140	Élber	283	4	2017	CRU	Cruzeiro	MEI
1174	79701	Lucas Silva	283	4	2017	CRU	Cruzeiro	MEI
1176	80363	Ariel Cabral	283	4	2017	CRU	Cruzeiro	MEI
1178	81845	Alisson	283	4	2017	CRU	Cruzeiro	MEI
1180	84558	Lucas Romero	283	4	2017	CRU	Cruzeiro	MEI
1182	87863	Arrascaeta	283	4	2017	CRU	Cruzeiro	MEI
1184	90535	Alex	283	4	2017	CRU	Cruzeiro	MEI
1186	91634	Careca	283	4	2017	CRU	Cruzeiro	MEI
1188	91688	Eduardo	283	4	2017	CRU	Cruzeiro	MEI
1190	95562	Messidoro	283	4	2017	CRU	Cruzeiro	MEI
1192	97856	Nonoca	283	4	2017	CRU	Cruzeiro	MEI
1194	100159	Vander	283	4	2017	CRU	Cruzeiro	MEI
1196	77994	Mendieta	275	4	2014	PAL	Palmeiras	MEI
1198	77673	Patrick Vieira	275	4	2014	PAL	Palmeiras	MEI
1200	68697	Bernardo	275	4	2014	PAL	Palmeiras	MEI
1202	88866	Eduardo Junior	275	4	2014	PAL	Palmeiras	MEI
1204	78546	Bruninho	275	4	2014	PAL	Palmeiras	MEI
1206	50421	Wesley	275	4	2014	PAL	Palmeiras	MEI
1208	73531	Washington	275	4	2014	PAL	Palmeiras	MEI
1210	69292	Eguren	275	4	2014	PAL	Palmeiras	MEI
1212	38435	Valdivia	275	4	2014	PAL	Palmeiras	MEI
1214	50328	Marcelo Oliveira	275	4	2014	PAL	Palmeiras	MEI
1216	89677	Fernandinho	275	4	2014	PAL	Palmeiras	MEI
1218	84585	Allione	275	4	2014	PAL	Palmeiras	MEI
1220	50295	Felipe Menezes	275	4	2014	PAL	Palmeiras	MEI
1222	52558	Bruno César	275	4	2014	PAL	Palmeiras	MEI
1224	89285	Matheus Sales	275	4	2014	PAL	Palmeiras	MEI
1226	80576	Renato	275	4	2014	PAL	Palmeiras	MEI
1228	72167	Mazinho	275	4	2014	PAL	Palmeiras	MEI
1230	68951	Josimar	275	4	2014	PAL	Palmeiras	MEI
1232	68954	Marquinhos Gabriel	275	4	2014	PAL	Palmeiras	MEI
1234	72159	Serginho	275	4	2014	PAL	Palmeiras	MEI
1236	38435	Valdivia	275	4	2015	PAL	Palmeiras	MEI
1238	38530	Cleiton Xavier	275	4	2015	PAL	Palmeiras	MEI
1240	62104	Robinho	275	4	2015	PAL	Palmeiras	MEI
1242	78605	Gabriel	275	4	2015	PAL	Palmeiras	MEI
1244	84585	Allione	275	4	2015	PAL	Palmeiras	MEI
1246	68685	Alan Patrick	275	4	2015	PAL	Palmeiras	MEI
1248	42232	Amaral	275	4	2015	PAL	Palmeiras	MEI
1250	80576	Renato	275	4	2015	PAL	Palmeiras	MEI
1252	86410	Victor Luis	275	4	2015	PAL	Palmeiras	MEI
1254	37718	Arouca	275	4	2015	PAL	Palmeiras	MEI
1256	83683	Andrei Girotto	275	4	2015	PAL	Palmeiras	MEI
1258	80721	Ryder	275	4	2015	PAL	Palmeiras	MEI
1260	88866	Juninho	275	4	2015	PAL	Palmeiras	MEI
1262	91495	Arancibia	275	4	2015	PAL	Palmeiras	MEI
1264	90300	Julen	275	4	2015	PAL	Palmeiras	MEI
1266	87810	Gabriel Leite	275	4	2015	PAL	Palmeiras	MEI
1268	38187	Fellype Gabriel	275	4	2015	PAL	Palmeiras	MEI
1270	92434	Daniel	275	4	2015	PAL	Palmeiras	MEI
1272	78855	Thiago Santos	275	4	2015	PAL	Palmeiras	MEI
1274	87158	Clebinho	275	4	2015	PAL	Palmeiras	MEI
1276	89285	Matheus Sales	275	4	2015	PAL	Palmeiras	MEI
1278	93377	Jobson	275	4	2015	PAL	Palmeiras	MEI
1280	63158	Moisés	275	4	2016	PAL	Palmeiras	MEI
1282	78605	Gabriel	275	4	2016	PAL	Palmeiras	MEI
1284	37718	Arouca	275	4	2016	PAL	Palmeiras	MEI
1286	36612	Zé Roberto	275	4	2016	PAL	Palmeiras	MEI
1288	89285	Matheus Sales	275	4	2016	PAL	Palmeiras	MEI
1290	86935	Rodrigo	275	4	2016	PAL	Palmeiras	MEI
1292	78855	Thiago Santos	275	4	2016	PAL	Palmeiras	MEI
1294	62047	Jean	275	4	2016	PAL	Palmeiras	MEI
1296	38530	Cleiton Xavier	275	4	2016	PAL	Palmeiras	MEI
1298	86686	Tchê Tchê	275	4	2016	PAL	Palmeiras	MEI
1300	84585	Allione	275	4	2016	PAL	Palmeiras	MEI
1302	95770	Vitinho	275	4	2016	PAL	Palmeiras	MEI
1304	37607	Michel Bastos	275	4	2017	PAL	Palmeiras	MEI
1306	37718	Arouca	275	4	2017	PAL	Palmeiras	MEI
1308	38545	Felipe Melo	275	4	2017	PAL	Palmeiras	MEI
1310	63158	Moisés	275	4	2017	PAL	Palmeiras	MEI
1312	70944	Bruno Henrique	275	4	2017	PAL	Palmeiras	MEI
1314	74213	Alejandro Guerra	275	4	2017	PAL	Palmeiras	MEI
1316	78855	Thiago Santos	275	4	2017	PAL	Palmeiras	MEI
1318	85931	Hyoran	275	4	2017	PAL	Palmeiras	MEI
1320	86686	Tchê Tchê	275	4	2017	PAL	Palmeiras	MEI
1322	93146	Yan	275	4	2017	PAL	Palmeiras	MEI
1324	94509	Raphael Veiga	275	4	2017	PAL	Palmeiras	MEI
1326	95770	Vitinho	275	4	2017	PAL	Palmeiras	MEI
1328	97322	Gabriel Furtado	275	4	2017	PAL	Palmeiras	MEI
1330	100845	Alanzinho	275	4	2017	PAL	Palmeiras	MEI
1332	41364	Lincoln	265	4	2014	BAH	Bahia	MEI
1333	63003	Uelliton	265	4	2014	BAH	Bahia	MEI
1334	38507	Rafael Miranda	265	4	2014	BAH	Bahia	MEI
1335	53472	Fahel	265	4	2014	BAH	Bahia	MEI
1336	84313	Feijão	265	4	2014	BAH	Bahia	MEI
1337	88933	Bruno Paulista	265	4	2014	BAH	Bahia	MEI
1338	88000	Gabriel Ramos	265	4	2014	BAH	Bahia	MEI
1339	84679	Emanuel Biancucchi	265	4	2014	BAH	Bahia	MEI
1340	50961	Léo Gago	265	4	2014	BAH	Bahia	MEI
1341	89371	Rômulo	265	4	2014	BAH	Bahia	MEI
1342	69186	Branquinho	265	4	2014	BAH	Bahia	MEI
1343	84314	Ítalo Melo	265	4	2014	BAH	Bahia	MEI
1344	80456	Diego Felipe	265	4	2014	BAH	Bahia	MEI
1345	84099	Anderson Talisca	265	4	2014	BAH	Bahia	MEI
1346	79044	Wangler	265	4	2014	BAH	Bahia	MEI
1347	84312	Anderson Mello	265	4	2014	BAH	Bahia	MEI
1348	73530	Wilson Pittoni	265	4	2014	BAH	Bahia	MEI
1349	71162	Vinícius	265	4	2017	BAH	Bahia	MEI
1350	71937	Juninho	265	4	2017	BAH	Bahia	MEI
1351	73281	Renê Júnior	265	4	2017	BAH	Bahia	MEI
1352	80370	Edson	265	4	2017	BAH	Bahia	MEI
1353	82455	Zé Rafael 	265	4	2017	BAH	Bahia	MEI
1354	82647	Régis	265	4	2017	BAH	Bahia	MEI
1355	83263	Yuri	265	4	2017	BAH	Bahia	MEI
1356	84313	Feijão	265	4	2017	BAH	Bahia	MEI
1357	84585	Allione	265	4	2017	BAH	Bahia	MEI
1358	89285	Matheus Sales	265	4	2017	BAH	Bahia	MEI
1359	89815	Gustavo Ferrareis	265	4	2017	BAH	Bahia	MEI
1360	94971	Luís Fernando	265	4	2017	BAH	Bahia	MEI
1361	94975	Marco Antônio	265	4	2017	BAH	Bahia	MEI
1362	95054	Júnior Ramos	265	4	2017	BAH	Bahia	MEI
1363	37652	Carlos Alberto	263	4	2014	BOT	Botafogo	MEI
1365	69232	Bolatti	263	4	2014	BOT	Botafogo	MEI
1367	81007	Dedé	263	4	2014	BOT	Botafogo	MEI
1369	82472	Fabiano	263	4	2014	BOT	Botafogo	MEI
1371	85629	Daniel	263	4	2014	BOT	Botafogo	MEI
1373	86836	Sidney	263	4	2014	BOT	Botafogo	MEI
1375	71560	Luis Ramírez	263	4	2014	BOT	Botafogo	MEI
1377	37645	Marcelo Mattos	263	4	2014	BOT	Botafogo	MEI
1379	78605	Gabriel	263	4	2014	BOT	Botafogo	MEI
1381	73454	Cidinho	263	4	2014	BOT	Botafogo	MEI
1383	73851	Ronny	263	4	2014	BOT	Botafogo	MEI
1385	37678	Rodrigo Souto	263	4	2014	BOT	Botafogo	MEI
1387	89253	Andreazzi	263	4	2014	BOT	Botafogo	MEI
1389	88849	João Gabriel 	263	4	2014	BOT	Botafogo	MEI
1391	61985	Airton	263	4	2014	BOT	Botafogo	MEI
1393	82474	Gegê	263	4	2014	BOT	Botafogo	MEI
1395	37795	Jorge Wagner	263	4	2014	BOT	Botafogo	MEI
1397	89885	Leandro	263	4	2014	BOT	Botafogo	MEI
1399	68698	Bruno Silva	263	4	2016	BOT	Botafogo	MEI
1401	93697	Gervasio Núñez	263	4	2016	BOT	Botafogo	MEI
1403	89885	Leandrinho	263	4	2016	BOT	Botafogo	MEI
1405	84324	Octávio	263	4	2016	BOT	Botafogo	MEI
1407	72362	Rodrigo Lindoso	263	4	2016	BOT	Botafogo	MEI
1409	71032	Lucas Zen	263	4	2016	BOT	Botafogo	MEI
1411	61985	Airton	263	4	2016	BOT	Botafogo	MEI
1413	38928	Dudu Cearense	263	4	2016	BOT	Botafogo	MEI
1415	90399	Fernandes	263	4	2016	BOT	Botafogo	MEI
1417	91222	Dierson	263	4	2016	BOT	Botafogo	MEI
1419	94067	Matheus Fernandes	263	4	2016	BOT	Botafogo	MEI
1421	62009	Camilo	263	4	2016	BOT	Botafogo	MEI
1423	80224	Lizio	263	4	2016	BOT	Botafogo	MEI
1425	82474	Gegê	263	4	2016	BOT	Botafogo	MEI
1427	82584	Marquinho	263	4	2016	BOT	Botafogo	MEI
1429	95798	Gustavo Machado	263	4	2016	BOT	Botafogo	MEI
1431	88125	Yuri	263	4	2016	BOT	Botafogo	MEI
1433	97352	Pachu	263	4	2016	BOT	Botafogo	MEI
1435	38928	Dudu Cearense	263	4	2017	BOT	Botafogo	MEI
1437	61985	Airton	263	4	2017	BOT	Botafogo	MEI
1439	62009	Camilo	263	4	2017	BOT	Botafogo	MEI
1441	68698	Bruno Silva	263	4	2017	BOT	Botafogo	MEI
1443	69095	Montillo	263	4	2017	BOT	Botafogo	MEI
1445	72168	João Paulo	263	4	2017	BOT	Botafogo	MEI
1447	72362	Rodrigo Lindoso	263	4	2017	BOT	Botafogo	MEI
1449	73721	Marcos Vinícius	263	4	2017	BOT	Botafogo	MEI
1451	88125	Yuri	263	4	2017	BOT	Botafogo	MEI
1453	89253	Andreazzi	263	4	2017	BOT	Botafogo	MEI
1455	89885	Leandrinho	263	4	2017	BOT	Botafogo	MEI
1457	90399	Fernandes	263	4	2017	BOT	Botafogo	MEI
1459	91508	Leonardo Valencia	263	4	2017	BOT	Botafogo	MEI
1461	94067	Matheus Fernandes	263	4	2017	BOT	Botafogo	MEI
1463	95798	Gustavo Bochecha	263	4	2017	BOT	Botafogo	MEI
1465	99474	Wenderson	263	4	2017	BOT	Botafogo	MEI
1467	99915	Ezequiel	263	4	2017	BOT	Botafogo	MEI
1469	100002	Rickson	263	4	2017	BOT	Botafogo	MEI
1471	67953	Riveros	284	4	2014	GRE	Grêmio	MEI
1473	82703	Matheus Biteco	284	4	2014	GRE	Grêmio	MEI
1475	86436	Alan Ruiz	284	4	2014	GRE	Grêmio	MEI
1477	78715	Ramiro	284	4	2014	GRE	Grêmio	MEI
1479	70116	Fellipe Bastos	284	4	2014	GRE	Grêmio	MEI
1481	88479	Walace	284	4	2014	GRE	Grêmio	MEI
1483	86754	Guilherme Amorim	284	4	2014	GRE	Grêmio	MEI
1485	36612	Zé Roberto	284	4	2014	GRE	Grêmio	MEI
1487	51548	Giuliano	284	4	2014	GRE	Grêmio	MEI
1489	61033	Rodriguinho	284	4	2014	GRE	Grêmio	MEI
1491	37792	Edinho	284	4	2014	GRE	Grêmio	MEI
1493	83963	Leandro Canhoto	284	4	2014	GRE	Grêmio	MEI
